"sightDate","year","time","quad","fishArea","lat","long","count","comments","channel","source"
"4/1/20",2020,"18:45",373,"8",48.23,-122.67,1,"ID: CRC #44 Dubknuck","orca network","reliable"
"11/20/16",2016,"",398,"9",47.89,-122.36,1,"ID: 723 Lucy","orca network","public"
"4/21/13",2013,"12:10",385,"8",48.01,-122.22,2,"ID: 723 and 22","orca network","reliable"
"4/21/13",2013,"13:00",384,"8",48.02,-122.31,2,"ID: 723 and 22","orca network","reliable"
"3/2/19",2019,"13:00",386,"8",47.96,-122.29,1,"ID: 49 (Patch)","orca network","ww"
"4/27/13",2013,"13:38",384,"8",48.02,-122.31,1,"ID: 383","orca network","reliable"
"6/17/21",2021,"13:40",385,"8",48.01,-122.22,1,"ID: 2362","orca network","public"
"6/20/20",2020,"13:55",386,"8",47.96,-122.29,2,"ID: 2356","orca network","reliable"
"10/16/20",2020,"11:35",445,"9",47.85,-122.63,1,"ID: 2262","orca network","public"
"11/6/20",2020,"17:20",372,"8",48.27,-122.56,1,"ID: 2261","orca network","reliable"
"10/30/20",2020,"14:00",384,"8",48.02,-122.31,1,"ID: 2261","orca network","reliable"
"10/25/20",2020,"10:00",372,"8",48.27,-122.56,1,"ID: 2261","orca network","public"
"10/23/20",2020,"9:00",374,"8",48.23,-122.57,1,"ID: 2261","orca network","public"
"10/9/20",2020,"",385,"8",48.01,-122.22,2,"ID: 2259 & 2262","orca network","reliable"
"5/7/20",2020,"",374,"8",48.23,-122.57,2,"ID: 2258","orca network","public"
"5/21/16",2016,"9:00",384,"8",48.02,-122.31,1,"ID: 22","orca network","reliable"
"5/20/16",2016,"13:55",385,"8",48.01,-122.22,2,"ID: 1 unidentified, and #22","orca network","reliable"
"5/15/20",2020,"",385,"8",48.01,-122.22,2,"ID: #723 Lucyfer, #22 Earhart","orca network","public"
"5/5/14",2014,"13:10",386,"8",47.96,-122.29,1,"Id: #723","orca network","reliable"
"5/5/20",2020,"17:00",375,"8",48.18,-122.55,1,"ID: #56. Whale ate for 30 minutes before breaching one time.","orca network","public"
"6/11/20",2020,"15:00",386,"8",47.96,-122.29,1,"ID: #56","orca network","reliable"
"3/8/14",2014,"13:00",386,"8",47.96,-122.29,2,"Id: #53","orca network","public"
"3/1/14",2014,"",398,"9",47.89,-122.36,1,"Id: #53","orca network","reliable"
"4/28/14",2014,"",386,"8",47.96,-122.29,1,"Id: #49 and #723","orca network","reliable"
"5/5/14",2014,"12:25",384,"8",48.02,-122.31,1,"Id: #49","orca network","reliable"
"4/13/14",2014,"",384,"8",48.02,-122.31,1,"Id: #49","other","ww"
"4/12/14",2014,"",384,"8",48.02,-122.31,1,"Id: #49","other","ww"
"5/15/20",2020,"9:00",386,"8",47.96,-122.29,1,"ID: #44 Dubknuck","orca network","reliable"
"5/31/20",2020,"15:56",386,"8",47.96,-122.29,3,"ID: #44 ""Dubknuck""","orca network","reliable"
"10/13/20",2020,"12:11",385,"8",48.01,-122.22,1,"ID: #2259","orca network","reliable"
"5/18/20",2020,"17:16",389,"9",48.09,-122.63,1,"ID: #2246","orca network","public"
"5/15/20",2020,"",386,"8",47.96,-122.29,1,"ID: #2246","orca network","public"
"6/16/20",2020,"16:44",396,"9",47.95,-122.47,1,"ID: #22.","orca network","public"
"6/18/20",2020,"14:00",264,"20C",48.35,-123.72,1,"ID: #22 Earhart. Behavior: Feeding on ghost shrimp","orca network","reliable"
"6/14/20",2020,"8:15",386,"8",47.96,-122.29,1,"ID: #22 Earhart","orca network","reliable"
"6/13/20",2020,"13:34",385,"8",48.01,-122.22,1,"ID: #22 Earhart","orca network","reliable"
"5/5/20",2020,"16:30",385,"8",48.01,-122.22,1,"ID: #22 ""Earhart"",  #723 ""Lucyfer""","orca network","public"
"6/12/20",2020,"",373,"8",48.23,-122.67,3,"ID: #21, #22, #56 and #53","orca network","reliable"
"6/10/20",2020,"18:28",385,"8",48.01,-122.22,1,"ID:  #22 ""Earhart""","orca network","reliable"
"6/22/19",2019,"12:00",246,"6",48.36,-122.69,1,"ID-crc2252","other","reliable"
"3/19/17",2017,"11:58",375,"8",48.18,-122.55,2,"Gray Whales #56 and #53","orca network","public"
"3/19/17",2017,"16:07",398,"9",47.89,-122.36,2,"Gray whales #53 and #56","orca network","public"
"3/19/17",2017,"15:00",398,"9",47.89,-122.36,2,"Gray Whales #53 and #56","orca network","public"
"3/19/17",2017,"15:00",398,"9",47.89,-122.36,2,"Gray Whales #53 and #56","orca network","public"
"3/20/17",2017,"13:40",398,"9",47.89,-122.36,1,"Gray whale #53","orca network","reliable"
"3/18/17",2017,"12:15",375,"8",48.18,-122.55,1,"Gray whale #49 Patch","orca network","public"
"3/5/17",2017,"11:57",378,"8",48.13,-122.38,1,"Gray whale #49 Patch","orca network","reliable"
"3/4/17",2017,"15:09",382,"8",48.08,-122.33,1,"Gray whale #49 Patch","orca network","reliable"
"3/4/17",2017,"",378,"8",48.13,-122.38,1,"Gray whale #49 Patch","orca network","reliable"
"3/4/17",2017,"",383,"8",48.06,-122.4,1,"Gray whale #49","orca network","reliable"
"3/25/13",2013,"18:22",373,"8",48.23,-122.67,1,"Gray whale #44-Dubknuck","orca network","reliable"
"1/10/19",2019,"16:00",384,"8",48.02,-122.31,1,"Fluke looks like possible match to PCFG CRC185; Feeding","orca network","reliable"
"1/10/19",2019,"13:34",385,"8",48.01,-122.22,1,"Fluke looks like possible match to PCFG CRC185","orca network","reliable"
"1/10/19",2019,"13:15",384,"8",48.02,-122.31,1,"Fluke looks like possible match to PCFG CRC185","orca network","reliable"
"3/26/15",2015,"12:00",380,"8",48.06,-122.52,1,"feeing","orca network","public"
"3/21/20",2020,"12:30",384,"8",48.02,-122.31,1,"Feeding. #49 aka Patch","orca network","public"
"12/29/19",2019,"15:41",385,"8",48.01,-122.22,1,"Feeding. #2246","orca network","reliable"
"3/15/20",2020,"12:25",379,"8",48.12,-122.52,2,"Feeding. #22, #383","orca network","reliable"
"7/14/19",2019,"19:30",164,"7",48.7,-123.2,1,"Feeding, CRC2256","orca network","public"
"2/26/20",2020,"13:50",384,"8",48.02,-122.31,2,"Feeding, 49 aka Patch, 53 aka Little Patch","orca network","reliable"
"1/10/19",2019,"16:00",384,"8",48.02,-122.31,1,"feeding north of island, poss ID: PCFG CRC185 by Alisa Lemire Brooks","orca network","reliable"
"4/12/13",2013,"7:20",379,"8",48.12,-122.52,2,"Feeding just 200' offshore","orca network","public"
"7/1/20",2020,"15:17",374,"8",48.23,-122.57,1,"Feeding close to shore for ~15 mins","hotline","public"
"4/1/19",2019,"",383,"8",48.06,-122.4,2,"feeding behavior #21 Shackleton and #22 Earhart","orca network","reliable"
"11/29/21",2021,"10:45",426,"13",47.18,-122.61,1,"feeding","orca network","public"
"3/17/19",2019,"11:15",384,"8",48.02,-122.31,1,"East side of island, CRC-49","orca network","public"
"3/21/19",2019,"14:53",384,"8",48.02,-122.31,1,"East side of Hat Island.  End sighting 15:45.  Right spot visible (Poss. CRC-53, CRC-383)","orca network","reliable"
"5/19/19",2019,"",384,"8",48.02,-122.31,2,"Earhart and Patch","orca network","reliable"
"5/26/19",2019,"13:08",384,"8",48.02,-122.31,1,"Earhart","orca network","reliable"
"5/26/19",2019,"",384,"8",48.02,-122.31,1,"Earhart","orca network","reliable"
"5/18/19",2019,"",384,"8",48.02,-122.31,1,"Earhart","orca network","reliable"
"5/15/19",2019,"",386,"8",47.96,-122.29,1,"Earhart","orca network","reliable"
"5/15/19",2019,"16:30",372,"8",48.27,-122.56,1,"Earhart","orca network","public"
"5/15/19",2019,"",386,"8",47.96,-122.29,1,"Earhart","orca network","reliable"
"5/19/19",2019,"",384,"8",48.02,-122.31,3,"Dubknuck, Earheart, Patch","orca network","public"
"5/15/19",2019,"11:50",386,"8",47.96,-122.29,2,"Dubknuck and #531","orca network","reliable"
"4/29/18",2018,"",386,"8",47.96,-122.29,2,"Dubknuck (#44) and Little Patch (#53)","orca network","reliable"
"5/25/19",2019,"12:33",383,"8",48.06,-122.4,1,"Dubknuck","orca network","reliable"
"5/25/19",2019,"12:36",383,"8",48.06,-122.4,1,"Dubknuck","orca network","reliable"
"9/20/16",2016,"",187,"7",48.49,-122.97,1,"CRCID 30","orca network","reliable"
"1/28/23",2023,"12""00",182,"19C",48.44,-123.28,1,"CRC766","orca network","reliable"
"1/24/23",2023,"11:58",158,"19C",48.65,-123.5,1,"CRC766","orca network","reliable"
"1/22/23",2023,"14:57",179,"19C",48.51,-123.32,2,"CRC766","orca network","reliable"
"1/20/23",2023,"14:30",182,"19C",48.44,-123.28,1,"CRC766","orca network","public"
"1/19/23",2023,"12:53",182,"19C",48.44,-123.28,1,"CRC766","orca network","reliable"
"1/15/23",2023,"11:38",181,"7",48.5,-123.17,1,"CRC766","orca network","reliable"
"1/14/23",2023,"13:00",179,"19C",48.51,-123.32,1,"CRC766","orca network","public"
"3/25/19",2019,"10:00",373,"8",48.23,-122.67,3,"CRC56, other IDs unknown.","orca network","reliable"
"3/12/23",2023,"16:45",386,"8",47.96,-122.29,3,"CRC56, CRC383, CRC531","orca network","reliable"
"4/12/23",2023,"14:10",373,"8",48.23,-122.67,2,"CRC56 Stardust, CRC2249 Hattie","orca network","reliable"
"4/12/23",2023,"14:55",373,"8",48.23,-122.67,2,"CRC56 Stardust, CRC2249 Hattie","orca network","reliable"
"4/12/23",2023,"14:30",373,"8",48.23,-122.67,2,"CRC56 Stardust, CRC2249 Hattie","orca network","reliable"
"4/3/19",2019,"17:00",373,"8",48.23,-122.67,1,"CRC56 ""Sounder""","orca network","reliable"
"4/23/23",2023,"11:29",386,"8",47.96,-122.29,1,"CRC543, CRC2362 Thidwick","orca network","public"
"4/10/23",2023,"11:25",386,"8",47.96,-122.29,1,"CRC543","orca network","reliable"
"3/21/23",2023,"12:21",384,"8",48.02,-122.31,2,"CRC531, CRC2440","orca network","reliable"
"3/21/19",2019,"11:37",384,"8",48.02,-122.31,2,"CRC531, CRC-383 associated southeast side of Camano Head.","orca network","reliable"
"4/15/23",2023,"9:19",381,"8",48.1,-122.44,2,"CRC531 Gretchen, CRC22 Earhart","orca network","public"
"4/30/23",2023,"5:45",383,"8",48.06,-122.4,1,"CRC531 Gretchen","orca network","reliable"
"4/30/23",2023,"5:45",383,"8",48.06,-122.4,1,"CRC531 Gretchen","orca network","reliable"
"4/21/23",2023,"19:30",375,"8",48.18,-122.55,1,"CRC531 Gretchen","orca network","public"
"4/21/23",2023,"19:50",375,"8",48.18,-122.55,2,"CRC531 Gretchen","orca network","public"
"4/4/19",2019,"19:30",383,"8",48.06,-122.4,1,"CRC531 feeding and circling area","orca network","reliable"
"3/9/23",2023,"15:05",384,"8",48.02,-122.31,2,"CRC531 & others","orca network","public"
"3/9/23",2023,"12:40",384,"8",48.02,-122.31,2,"CRC531","orca network","public"
"4/21/23",2023,"19:05",375,"8",48.18,-122.55,1,"CRC531","orca network","public"
"2/14/19",2019,"13:30",385,"8",48.01,-122.22,1,"CRC53, Snohomish delta marker","orca network","public"
"3/8/20",2020,"11:30",384,"8",48.02,-122.31,2,"CRC53, CRC531","orca network","reliable"
"3/9/19",2019,"",384,"8",48.02,-122.31,3,"CRC53, CRC49, CRC185 (spy hopping)","orca network","reliable"
"3/13/23",2023,"12:05",384,"8",48.02,-122.31,5,"CRC53, CRC383, CRC531, CRC2440, CRC4221","orca network","reliable"
"4/4/19",2019,"",375,"8",48.18,-122.55,2,"CRC53, CRC383","orca network","reliable"
"3/8/19",2019,"",385,"8",48.01,-122.22,2,"CRC53, CRC185","email","reliable"
"2/15/23",2023,"11:40",383,"8",48.06,-122.4,1,"CRC53 Little Patch","orca network","reliable"
"2/15/23",2023,"12:47",383,"8",48.06,-122.4,1,"CRC53 Little Patch","orca network","reliable"
"2/15/23",2023,"13:40",383,"8",48.06,-122.4,1,"CRC53 Little Patch","orca network","public"
"12/28/22",2022,"12:35",381,"8",48.1,-122.44,1,"CRC53 Little Patch","orca network","public"
"12/17/22",2022,"14:35",383,"8",48.06,-122.4,1,"CRC53 Little Patch","orca network","public"
"12/17/22",2022,"12:34",383,"8",48.06,-122.4,1,"CRC53 Little Patch","orca network","reliable"
"12/17/22",2022,"11:48",383,"8",48.06,-122.4,1,"CRC53 Little Patch","orca network","reliable"
"3/6/23",2023,"12:15",384,"8",48.02,-122.31,2,"CRC53 & CRC531","orca network","reliable"
"12/16/22",2022,"11:59",383,"8",48.06,-122.4,2,"CRC53 & CRC2440","orca network","reliable"
"12/14/22",2022,"12:29",383,"8",48.06,-122.4,2,"CRC53 & CRC2440","orca network","public"
"12/14/22",2022,"13:00",383,"8",48.06,-122.4,2,"CRC53 & CRC 2440","orca network","reliable"
"3/5/23",2023,"12:00",385,"8",48.01,-122.22,1,"CRC53 ""Little Patch""","orca network","reliable"
"1/23/23",2023,"8:00",379,"8",48.12,-122.52,1,"CRC53 ""Little Patch""","orca network","public"
"1/21/23",2023,"9:00",383,"8",48.06,-122.4,2,"CRC53 ""Little Patch""","orca network","public"
"1/21/23",2023,"14:50",383,"8",48.06,-122.4,1,"CRC53 ""Little Patch""","orca network","public"
"1/2/23",2023,"12:00",383,"8",48.06,-122.4,2,"CRC53 ""Little Patch""","orca network","public"
"2/11/23",2023,"9:46",383,"8",48.06,-122.4,1,"CRC53 'Little Patch'","orca network","reliable"
"1/16/23",2023,"14:42",379,"8",48.12,-122.52,1,"CRC53 'Little Patch'","orca network","reliable"
"1/16/23",2023,"15:40",379,"8",48.12,-122.52,1,"CRC53 'Little Patch'","orca network","reliable"
"1/11/23",2023,"14:50",381,"8",48.1,-122.44,1,"CRC53 'Little Patch'","orca network","reliable"
"1/11/23",2023,"16:10",379,"8",48.12,-122.52,1,"CRC53 'Little Patch'","orca network","reliable"
"12/12/22",2022,"12:40",383,"8",48.06,-122.4,1,"CRC53 'Little Patch'","orca network","reliable"
"3/3/23",2023,"16:01",385,"8",48.01,-122.22,1,"CRC53","orca network","public"
"3/3/23",2023,"12:15",384,"8",48.02,-122.31,1,"CRC53","orca network","reliable"
"3/15/23",2023,"13:15",386,"8",47.96,-122.29,1,"CRC53","orca network","reliable"
"4/8/23",2023,"12:28",378,"8",48.13,-122.38,1,"CRC53","orca network","reliable"
"2/11/23",2023,"11:08",383,"8",48.06,-122.4,1,"CRC53","orca network","public"
"2/11/23",2023,"15:39",383,"8",48.06,-122.4,1,"CRC53","orca network","public"
"1/30/23",2023,"8:00",372,"8",48.27,-122.56,1,"CRC53","orca network","public"
"12/28/22",2022,"15:00",375,"8",48.18,-122.55,1,"CRC53","orca network","public"
"12/16/22",2022,"11:03",383,"8",48.06,-122.4,1,"CRC53","orca network","reliable"
"12/14/22",2022,"10:55",383,"8",48.06,-122.4,1,"CRC53","orca network","reliable"
"4/2/19",2019,"",385,"8",48.01,-122.22,4,"CRC49, CRC531 associated, 2 others in area. M/V Saratoga on scene.","orca network","reliable"
"3/26/19",2019,"",385,"8",48.01,-122.22,5,"CRC49, CRC53, CRC44, CRC185, CRC383 (fluking) all SE Gedney. No time noted.","orca network","reliable"
"3/9/19",2019,"",385,"8",48.01,-122.22,4,"CRC49, CRC53, CRC185, CRC2246","orca network","reliable"
"3/8/19",2019,"",384,"8",48.02,-122.31,1,"CRC49","orca network","reliable"
"4/4/19",2019,"12:15",381,"8",48.1,-122.44,2,"CRC383, CRC53 south of Fox Spit","orca network","public"
"3/10/19",2019,"11:31",384,"8",48.02,-122.31,5,"CRC383, CRC49, CRC53, PCFG CRC185, CRC2246","orca network","reliable"
"3/20/23",2023,"11:55",384,"8",48.02,-122.31,2,"CRC383, CRC2441","orca network","reliable"
"4/12/23",2023,"18:28",375,"8",48.18,-122.55,2,"CRC383 Cascade, CRC2259","orca network","public"
"4/3/23",2023,"11:10",375,"8",48.18,-122.55,3,"CRC383 and others","orca network","public"
"3/12/23",2023,"11:10",384,"8",48.02,-122.31,2,"CRC383 & CRC531 & CRC56","orca network","reliable"
"4/22/23",2023,"9:15",379,"8",48.12,-122.52,3,"CRC356, CRC22, CRC383","orca network","reliable"
"4/23/23",2023,"9:30",381,"8",48.1,-122.44,1,"CRC356 Carson, CRC531 Gretchen","orca network","reliable"
"4/23/23",2023,"10:10",383,"8",48.06,-122.4,2,"CRC356 Carson, CRC531 Gretchen","orca network","reliable"
"4/23/23",2023,"10:30",383,"8",48.06,-122.4,3,"CRC356 Carson, CRC531 Gretchen","orca network","reliable"
"4/7/23",2023,"11:20",386,"8",47.96,-122.29,2,"CRC356 Carson, CRC531 Gretchen","orca network","reliable"
"4/23/23",2023,"19:03",379,"8",48.12,-122.52,2,"CRC356 Carson, CRC531 Gretchen","orca network","public"
"4/15/23",2023,"12:20",375,"8",48.18,-122.55,1,"CRC356 Carson","orca network","reliable"
"4/15/23",2023,"15:40",378,"8",48.13,-122.38,1,"CRC356","orca network","reliable"
"8/7/20",2020,"11:30",260,"20C",48.31,-123.56,1,"CRC30","orca network","public"
"4/11/23",2023,"17:30",222,"6",48.4,-122.69,1,"CRC2508","orca network","public"
"4/10/23",2023,"17:15",222,"6",48.4,-122.69,1,"CRC250","",""
"9/17/22",2022,"9:21",420,"11",47.33,-122.44,1,"CRC2460","orca network","reliable"
"4/8/23",2023,"11:45",378,"8",48.13,-122.38,1,"CRC2441","orca network","reliable"
"4/4/23",2023,"11:40",375,"8",48.18,-122.55,1,"CRC2441","orca network","reliable"
"10/1/22",2022,"14:00",401,"9",47.81,-122.42,2,"CRC2441","orca network","reliable"
"10/1/22",2022,"13:35",398,"9",47.89,-122.36,1,"CRC2441","orca network","reliable"
"9/20/22",2022,"6:36",378,"8",48.13,-122.38,1,"CRC2441","orca network","public"
"9/15/22",2022,"13:35",384,"8",48.02,-122.31,1,"CRC2441","orca network","reliable"
"9/13/22",2022,"13:04",385,"8",48.01,-122.22,1,"CRC2441","orca network","public"
"8/9/22",2022,"10:45",385,"8",48.01,-122.22,1,"CRC2441","orca network","reliable"
"4/28/23",2023,"12:20",220,"7",48.44,-122.69,1,"CRC2440 Tahoma","orca network","reliable"
"4/28/23",2023,"14:20",220,"7",48.44,-122.69,1,"CRC2440 Tahoma","orca network","public"
"4/23/23",2023,"15:42",214,"7",48.52,-122.65,1,"CRC2440 Tahoma","orca network","public"
"4/23/23",2023,"14:20",246,"6",48.36,-122.69,1,"CRC2440 Tahoma","orca network","reliable"
"2/24/23",2023,"17:10",385,"8",48.01,-122.22,2,"CRC2440 & CRC53","orca network","reliable"
"2/24/23",2023,"16:29",384,"8",48.02,-122.31,2,"CRC2440 & CRC53","orca network","reliable"
"8/29/22",2022,"17:44",376,"8",48.21,-122.38,2,"CRC2440 & CRC2441","orca network","public"
"8/29/22",2022,"15:42",378,"8",48.13,-122.38,2,"CRC2440 & CRC2441","orca network","public"
"2/6/23",2023,"10:10",375,"8",48.18,-122.55,2,"CRC2440 & CRC22","orca network","public"
"4/29/23",2023,"9:50",388,"9",48.13,-122.63,1,"CRC2440","orca network","public"
"3/20/23",2023,"11:21",385,"8",48.01,-122.22,1,"CRC2440","orca network","reliable"
"3/15/23",2023,"15:50",384,"8",48.02,-122.31,1,"CRC2440","orca network","public"
"1/30/23",2023,"12:40",379,"8",48.12,-122.52,1,"CRC2440","orca network","public"
"1/29/23",2023,"16:29",386,"8",47.96,-122.29,1,"CRC2440","orca network","public"
"1/29/23",2023,"13:40",396,"9",47.95,-122.47,1,"CRC2440","orca network","public"
"1/12/23",2023,"10:00",383,"8",48.06,-122.4,1,"CRC2440","orca network","public"
"1/6/23",2023,"14:20",380,"8",48.06,-122.52,1,"CRC2440","orca network","public"
"1/4/23",2023,"15:30",379,"8",48.12,-122.52,1,"CRC2440","orca network","reliable"
"12/29/22",2022,"9:26",378,"8",48.13,-122.38,1,"CRC2440","orca network","reliable"
"12/22/22",2022,"8:40",382,"8",48.08,-122.33,1,"CRC2440","orca network","reliable"
"12/21/22",2022,"17:00",382,"8",48.08,-122.33,1,"CRC2440","orca network","reliable"
"12/20/22",2022,"8:40",382,"8",48.08,-122.33,1,"CRC2440","orca network","reliable"
"12/17/22",2022,"12:25",388,"9",48.13,-122.63,1,"CRC2440","orca network","reliable"
"12/16/22",2022,"9:40",383,"8",48.06,-122.4,1,"CRC2440","orca network","reliable"
"12/12/22",2022,"10:47",385,"8",48.01,-122.22,1,"CRC2440","orca network","reliable"
"12/6/22",2022,"12:05",388,"9",48.13,-122.63,1,"CRC2440","orca network","reliable"
"10/10/22",2022,"15:40",385,"8",48.01,-122.22,1,"CRC2440","orca network","reliable"
"9/25/22",2022,"9:49",385,"8",48.01,-122.22,1,"CRC2440","orca network","public"
"9/16/22",2022,"12:17",385,"8",48.01,-122.22,1,"CRC2440","orca network","reliable"
"9/15/22",2022,"13:35",384,"8",48.02,-122.31,1,"CRC2440","orca network","reliable"
"9/6/22",2022,"10:50",386,"8",47.96,-122.29,1,"CRC2440","orca network","public"
"9/4/22",2022,"7:20",378,"8",48.13,-122.38,1,"CRC2440","orca network","public"
"9/2/22",2022,"15:26",385,"8",48.01,-122.22,1,"CRC2440","orca network","reliable"
"9/2/22",2022,"15:00",382,"8",48.08,-122.33,1,"CRC2440","orca network","reliable"
"9/2/22",2022,"14:02",382,"8",48.08,-122.33,1,"CRC2440","orca network","reliable"
"9/2/22",2022,"10:46",382,"8",48.08,-122.33,1,"CRC2440","orca network","reliable"
"9/2/22",2022,"9:10",382,"8",48.08,-122.33,1,"CRC2440","orca network","public"
"9/1/22",2022,"12:21",382,"8",48.08,-122.33,1,"CRC2440","orca network","public"
"8/29/22",2022,"14:50",382,"8",48.08,-122.33,1,"CRC2440","orca network","public"
"8/28/22",2022,"15:46",378,"8",48.13,-122.38,1,"CRC2440","orca network","public"
"8/28/22",2022,"11:55",378,"8",48.13,-122.38,1,"CRC2440","orca network","public"
"8/28/22",2022,"7:40",378,"8",48.13,-122.38,1,"CRC2440","orca network","public"
"8/25/22",2022,"14:40",382,"8",48.08,-122.33,1,"CRC2440","orca network","public"
"8/24/22",2022,"13:29",382,"8",48.08,-122.33,1,"CRC2440","orca network","public"
"8/22/22",2022,"12:39",386,"8",47.96,-122.29,1,"CRC2440","orca network","public"
"8/21/22",2022,"17:50",385,"8",48.01,-122.22,1,"CRC2440","orca network","reliable"
"8/21/22",2022,"10:46",386,"8",47.96,-122.29,1,"CRC2440","orca network","reliable"
"8/21/22",2022,"10:20",386,"8",47.96,-122.29,1,"CRC2440","orca network","reliable"
"8/20/22",2022,"19:10",383,"8",48.06,-122.4,1,"CRC2440","orca network","reliable"
"8/19/22",2022,"17:10",383,"8",48.06,-122.4,1,"CRC2440","orca network","reliable"
"8/19/22",2022,"13:15",383,"8",48.06,-122.4,1,"CRC2440","orca network","reliable"
"8/11/22",2022,"11:56",379,"8",48.12,-122.52,1,"CRC2440","orca network","public"
"8/11/22",2022,"",380,"8",48.06,-122.52,1,"CRC2440","orca network","public"
"8/9/22",2022,"13:40",386,"8",47.96,-122.29,1,"CRC2440","orca network","public"
"4/15/23",2023,"11:45",386,"8",47.96,-122.29,1,"CRC2362","orca network","reliable"
"4/7/23",2023,"13:44",373,"8",48.23,-122.67,2,"CRC2356, CRC2249","orca network","reliable"
"4/7/23",2023,"14:35",373,"8",48.23,-122.67,2,"CRC2356 Stalwart, CRC2249 Hattie","orca network","reliable"
"4/7/23",2023,"14:05",373,"8",48.23,-122.67,2,"CRC2356 Stalwart, CRC2249 Hattie","orca network","reliable"
"3/25/23",2023,"12:30",384,"8",48.02,-122.31,1,"CRC2356","orca network","reliable"
"8/3/20",2020,"18:20",386,"8",47.96,-122.29,2,"CRC2356","orca network","public"
"8/2/20",2020,"15:47",400,"9",47.85,-122.45,1,"CRC2356","orca network","reliable"
"3/18/23",2023,"11:15",384,"8",48.02,-122.31,3,"CRC2259, CRC383, CRC22","orca network","reliable"
"4/12/23",2023,"10:30",372,"8",48.27,-122.56,2,"CRC2259, CRC383 Cascade","orca network","reliable"
"4/12/23",2023,"11:26",372,"8",48.27,-122.56,2,"CRC2259, CRC383","orca network","reliable"
"8/17/20",2020,"12:45",384,"8",48.02,-122.31,2,"CRC2259, CRC2262","orca network","reliable"
"3/19/23",2023,"14:30",381,"8",48.1,-122.44,1,"CRC2259","orca network","reliable"
"3/19/23",2023,"15:24",375,"8",48.18,-122.55,1,"CRC2259","orca network","public"
"7/13/19",2019,"12:00",211,"7",48.57,-122.64,1,"CRC2256","orca network","public"
"5/30/19",2019,"6:45",406,"10",47.68,-122.58,1,"CRC2256","orca network","public"
"5/29/19",2019,"13:50",406,"10",47.68,-122.58,1,"CRC2256","orca network","reliable"
"5/29/19",2019,"14:45",406,"10",47.68,-122.58,1,"CRC2256","orca network","public"
"5/28/19",2019,"18:21",401,"9",47.81,-122.42,1,"CRC2256","orca network","public"
"5/27/19",2019,"",375,"8",48.18,-122.55,1,"CRC2256","orca network","reliable"
"8/9/19",2019,"",246,"6",48.36,-122.69,1,"CRC2253","orca network","reliable"
"8/1/19",2019,"",247,"6",48.32,-122.71,1,"CRC2253","orca network","reliable"
"6/22/19",2019,"12:00",246,"6",48.36,-122.69,1,"CRC2252","other","reliable"
"3/24/19",2019,"",373,"8",48.23,-122.67,1,"CRC2249, morning sighting.","orca network","reliable"
"3/11/23",2023,"11:25",384,"8",48.02,-122.31,2,"CRC2249 & CRC2440","orca network","reliable"
"4/16/19",2019,"9:00",373,"8",48.23,-122.67,1,"CRC2249","orca network","public"
"2/16/19",2019,"11:30",378,"8",48.13,-122.38,1,"CRC2246. Sighting 11:30-12:30","orca network","public"
"1/20/20",2020,"16:30",404,"10",47.72,-122.44,1,"CRC2246","orca network","reliable"
"4/4/23",2023,"11:25",384,"8",48.02,-122.31,1,"CRC2241","orca network","reliable"
"4/4/23",2023,"12:54",386,"8",47.96,-122.29,1,"CRC2240 Tahoma","orca network","public"
"10/27/18",2018,"13:55",430,"13",47.11,-122.91,1,"CRC2234","orca network","reliable"
"7/21/18",2018,"12:14",373,"8",48.23,-122.67,1,"CRC2234","orca network","public"
"7/20/18",2018,"20:45",372,"8",48.27,-122.56,1,"CRC2234","orca network","reliable"
"7/18/18",2018,"8:00",372,"8",48.27,-122.56,1,"CRC2234","orca network","reliable"
"7/18/18",2018,"19:00",372,"8",48.27,-122.56,1,"CRC2234","orca network","reliable"
"7/7/18",2018,"17:00",372,"8",48.27,-122.56,1,"CRC2234","orca network","public"
"3/8/23",2023,"11:45",384,"8",48.02,-122.31,4,"CRC22, CRC531, CRC2440, CRC383","orca network","reliable"
"4/22/23",2023,"8:34",379,"8",48.12,-122.52,3,"CRC22, CRC383, CRC356","orca network","reliable"
"3/24/23",2023,"11:15",384,"8",48.02,-122.31,3,"CRC22, CRC383, CRC2441","orca network","reliable"
"3/18/23",2023,"12:54",384,"8",48.02,-122.31,3,"CRC22, CRC383, CRC2259","orca network","reliable"
"3/18/23",2023,"15:26",384,"8",48.02,-122.31,3,"CRC22, CRC383, CRC2259","orca network","public"
"3/16/23",2023,"12:04",384,"8",48.02,-122.31,4,"CRC22, CRC383","orca network","reliable"
"4/15/23",2023,"9:58",381,"8",48.1,-122.44,3,"CRC22 Earhart, CRC531 Gretchen","orca network","public"
"4/20/23",2023,"17:00",375,"8",48.18,-122.55,2,"CRC22 Earhart, CRC531 Gretchen","orca network","reliable"
"4/18/23",2023,"18:13",375,"8",48.18,-122.55,3,"CRC22 Earhart, CRC531 Gretchen","orca network","public"
"3/8/23",2023,"12:33",384,"8",48.02,-122.31,6,"CRC22 Earhart, CRC53 Little Patch, CRC383, CRC531, CRC2440 & one unidentified gray","orca network","public"
"3/10/23",2023,"12:04",385,"8",48.01,-122.22,5,"CRC22 Earhart, CRC53 Little Patch, CRC383, CRC531, & CRC2440","orca network","reliable"
